business_id,restaurant,bar,shopping_mall,food,cafe,grocery_or_supermarket,movie_theater,lodging,night_club,parking,bus_station,subway_station,transit_station,university,school,restaurant_min,restaurant_avg,restaurant_max,bar_min,bar_avg,bar_max,food_min,food_avg,food_max,cafe_min,cafe_avg,cafe_max,movie_theater_min,movie_theater_avg,movie_theater_max,lodging_min,lodging_avg,lodging_max,night_club_min,night_club_avg,night_club_max
Pn2oWT6Jgotb3DFBuj9Iyw,19,3,2,36,4,4,0,1,0,0,6,0,6,0,1,3.1,3.8333333333333335,4.4,3.1,3.5,3.9,3.1,4.042105263157895,4.8,3.7,4.175,4.6,-1,-1,-1,-1,-1,-1,-1,-1,-1
MDtjD14H1sGLc4tSg0sUhw,60,31,2,60,24,3,1,14,11,19,18,0,22,13,8,2.9,3.80576923076923,4.5,2.7,3.9045454545454548,4.5,2.9,3.838,4.5,3.4,3.8636363636363638,4.5,4.2,4.2,4.2,3.5,4.128571428571428,4.5,2.7,3.75,4.4
pARpNmERH5UNb9Sa3XQ7vA,60,30,2,60,21,3,0,14,10,17,20,0,22,13,9,2.9,3.8857142857142852,4.9,2.7,3.9428571428571426,4.5,2.9,3.8499999999999996,4.5,3.4,3.8999999999999995,4.5,-1,-1,-1,3.5,4.1,4.5,2.7,3.75,4.4
j_Id-xnaHfyJRV5FlciYhA,20,1,1,28,2,2,0,0,0,0,9,0,9,0,0,2.3,3.6352941176470583,4.8,2.8,2.8,2.8,2.3,3.6636363636363636,5,2.8,2.8,2.8,-1,-1,-1,-1,-1,-1,-1,-1,-1
rx-sG2ugeK8-oT55YcMJcA,6,2,0,7,0,0,0,0,0,0,1,0,1,0,0,3.2,3.2,3.2,2.6,2.6,2.6,3.2,3.2,3.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
iAe55bO88EwBiPL2GhwBew,22,2,2,36,3,2,0,1,0,0,0,0,0,0,2,2.1,3.8166666666666678,4.7,3.6,3.8,4,2.1,3.821739130434783,4.7,3.5,3.5,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
wG9Aov3y0qRIicugJNAc0w,7,1,1,12,2,2,0,0,0,0,0,0,0,0,1,3.9,4.075,4.5,4,4,4,2.8,3.9166666666666665,4.5,4,4.2,4.4,-1,-1,-1,-1,-1,-1,-1,-1,-1
aS2aNPE861FI4dRrz1Z7Ow,22,6,0,31,6,3,0,0,5,4,0,0,0,0,0,3.1,3.8000000000000003,4.3,-1,-1,-1,3,3.7700000000000005,4.3,3,3.8249999999999997,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
NWpOSNZEYb_b-azCZpQIAg,21,3,2,41,6,5,0,1,0,0,8,0,8,0,1,3.1,3.8076923076923075,4.4,3.1,3.5,3.9,3.1,4.033333333333333,4.8,3.7,4.175,4.6,-1,-1,-1,-1,-1,-1,-1,-1,-1
B47dTeqasE9UnrdaWxeBuw,8,0,1,11,2,0,0,0,0,0,9,0,9,0,3,2.7,3.725,4.1,-1,-1,-1,2.6,3.7571428571428567,4.9,3.9,4.4,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1
Oi_OT6erHvm6lb_D8bwslw,20,6,3,36,6,1,1,3,0,2,11,0,11,0,1,3.4,4.023076923076923,4.4,4,4.24,4.4,3.4,4.093333333333333,4.8,-1,-1,-1,3.8,3.8,3.8,3.6,4.066666666666666,4.8,-1,-1,-1
tYOx9fHj6B6rmoNRdrAPFQ,18,3,0,29,0,2,0,2,0,0,11,0,11,0,2,3.2,3.9416666666666664,4.8,3.2,3.2,3.2,3.2,3.9333333333333327,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lzFp7hJN07akEW-H2d05Kw,6,2,2,11,2,2,0,0,1,0,7,0,7,0,5,4.1,4.266666666666667,4.6,4.1,4.1,4.1,4.1,4.266666666666667,4.6,4.6,4.6,4.6,-1,-1,-1,-1,-1,-1,4.1,4.1,4.1
72XFVyG2XFEIxS5cwNdleA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
seucL50Dvg0mpBriQLap5w,17,2,1,19,1,1,1,1,0,0,1,0,1,0,1,3,3.6090909090909093,4.8,3.1,3.3,3.5,3,3.6333333333333333,4.8,3.9,3.9,3.9,-1,-1,-1,-1,-1,-1,-1,-1,-1
86fq6mtHmd6VL8GROG4vSQ,11,2,0,15,2,1,0,0,0,0,0,0,0,0,0,3.5,3.9857142857142853,4.5,3.9,3.9,3.9,3.5,4.044444444444445,4.5,4,4.2,4.4,-1,-1,-1,-1,-1,-1,-1,-1,-1
RBvQPI6xn2GmiAOnhirBUw,60,60,6,60,19,3,2,15,26,2,20,0,21,3,4,2.8,3.964150943396226,4.9,2.9,4.000000000000001,5,3.1,3.9811320754716975,4.9,2.8,4.036363636363636,4.7,4.4,4.4,4.4,3.4,4.01111111111111,4.4,2.9,3.8176470588235296,4.9
uRyf_ZvQMVXa8lPSoJalTw,8,0,0,11,1,1,0,2,1,0,4,0,4,0,0,2.9,3.5200000000000005,4.4,-1,-1,-1,2.9,3.5200000000000005,4.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.4,4.4,4.4
OwNUmQ554eMdF6J3uWqtiw,47,11,4,60,9,3,0,1,5,0,7,0,7,0,3,2.3,3.7676470588235285,4.7,3,4.050000000000001,4.9,2.3,3.8526315789473693,4.8,3.6,3.9857142857142853,4.6,-1,-1,-1,3.4,3.4,3.4,3,4.050000000000001,4.9
bObecQabUijQx5wonxlGQA,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,3.7,3.8,3.9,-1,-1,-1,3.7,3.975,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5W2s7_z9u15l1HcuoAHsfg,44,10,3,60,9,3,1,0,2,0,9,0,9,0,3,2.4,3.905882352941177,4.7,3,3.871428571428571,4.4,2.4,3.922857142857142,4.8,3.6,4.0,4.4,4.1,4.1,4.1,-1,-1,-1,3,3.65,4.3
AdkS2b4_0le022OtAl-WjA,21,8,2,35,4,1,1,0,0,0,4,0,4,0,1,3,3.6842105263157894,4.5,3,3.7874999999999996,4.2,3,3.815384615384616,4.9,4.1,4.3999999999999995,4.9,4.6,4.6,4.6,-1,-1,-1,-1,-1,-1
pHVCw1mHUDVYST8CkePHFA,19,3,1,23,2,0,0,0,1,0,6,0,6,2,7,2.7,3.6933333333333334,4.7,3.4,3.95,4.5,2.7,3.70625,4.7,2.7,3.4,4.1,-1,-1,-1,-1,-1,-1,-1,-1,-1
qbRiu4CuCY-8ASbI5ESopg,5,1,0,6,1,0,0,2,0,0,5,0,5,0,0,2.8,3.6999999999999997,4.6,4.6,4.6,4.6,2.8,4.133333333333333,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
RaI4NZfESHbCPu-7Vjv9rQ,14,0,1,23,6,1,0,0,0,0,4,0,4,0,1,2.4,3.966666666666667,4.7,-1,-1,-1,2.4,4.0888888888888895,4.7,4,4.333333333333333,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1
ETw49U8Pd6n48jXX9TBaow,8,0,1,12,2,0,0,0,0,0,10,0,10,0,3,2.7,3.725,4.1,-1,-1,-1,2.6,3.7571428571428567,4.9,3.9,4.4,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1
uxzYF6A_PLVhIraINJfDbw,14,4,1,16,2,1,0,2,0,0,0,0,0,0,1,2.8,4.054545454545455,4.6,3.6,3.8333333333333335,4.3,2.8,4.054545454545455,4.6,4,4.15,4.3,-1,-1,-1,4.4,4.4,4.4,-1,-1,-1
pvrp3YfZnokQmUrthVI-jQ,4,1,0,6,0,0,0,0,0,0,8,0,8,0,2,3.6,3.7750000000000004,3.9,4.2,4.2,4.2,3.6,3.85,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8uOiUajj7BO1e_8sgVneGw,5,0,0,9,2,0,0,0,0,0,2,0,2,0,0,3.9,4.3,5,-1,-1,-1,3.8,4.175,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Q1kD3dWU47mzGF-83ILrQQ,8,0,0,15,2,0,0,0,0,0,4,0,4,0,2,2.2,3.733333333333333,4.7,-1,-1,-1,2.2,3.7714285714285714,4.7,3.6,3.6,3.6,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ndk3mmxFthvuGO7LFKeUmQ,9,3,1,14,2,1,0,1,0,0,8,0,8,0,2,3.6,3.9857142857142867,4.3,3.6,3.8333333333333335,4,3.5,3.9111111111111114,4.3,3.8,3.9499999999999997,4.1,-1,-1,-1,-1,-1,-1,-1,-1,-1
m9haUi2_1lHR2eAKBhKwDg,17,8,2,25,3,1,0,3,0,0,11,0,11,0,2,3,4.133333333333333,4.8,3,4.266666666666667,4.6,3,4.235294117647059,4.8,4.6,4.6,4.6,-1,-1,-1,4.7,4.7,4.7,-1,-1,-1
11NjTU-TnxoEJICfsJ44Rg,2,0,0,4,0,1,0,0,0,0,4,0,4,0,2,3.3,3.5,3.7,-1,-1,-1,3.3,3.9000000000000004,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MPHoF6kRNZhxcDfxHeoUlw,25,3,2,38,5,2,1,0,0,0,1,0,1,0,0,3.1,3.905882352941177,4.7,3.6,3.8666666666666667,4.1,3.1,3.895000000000002,4.7,3.7,4.050000000000001,4.4,4.3,4.3,4.3,-1,-1,-1,-1,-1,-1
1udzLbeQxmLTbOtgyVP0kQ,18,3,0,28,1,5,0,1,2,1,10,0,10,0,0,3,3.6749999999999994,4.3,3.9,3.95,4,3,3.653333333333333,4.3,3.5,3.5,3.5,-1,-1,-1,-1,-1,-1,3.9,3.95,4
dnon3NUcDwoJOCzIe44Xuw,12,1,0,20,0,4,0,0,0,0,10,0,10,0,4,2.5,3.7,4.5,3.9,3.9,3.9,2.5,3.6692307692307695,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
A-zAHCowH6uRWXPETwSxJg,21,2,1,28,2,1,0,1,0,0,9,0,9,0,1,3.2,3.9642857142857144,4.6,-1,-1,-1,3.2,4.01875,4.9,3.9,3.9,3.9,-1,-1,-1,3.3,3.3,3.3,-1,-1,-1
pfYXB7wZEWcyJ7t1ha9ePQ,12,2,0,23,2,2,0,0,1,0,4,0,4,0,3,2.4,3.755555555555556,4.5,4,4,4,2.4,3.899999999999999,4.8,3.5,3.5,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
lneCKBqC5qPphrbFGcaI3A,9,5,0,16,0,1,0,0,1,0,13,0,13,0,1,2.6,4.250000000000001,4.9,4,4.133333333333334,4.2,2.6,4.254545454545455,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4
RA7SHeNDBqZkoM0XspKGxw,4,1,0,8,0,0,0,0,1,0,8,0,8,0,1,2.7,3.8000000000000003,4.5,-1,-1,-1,2.7,3.9000000000000004,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ouBlOm6OSfVKWatic4c2lg,7,0,1,9,1,0,0,4,0,0,6,0,6,0,0,3.4,3.9,4.5,-1,-1,-1,3.4,3.925,4.5,3.5,3.5,3.5,-1,-1,-1,3.1,3.55,4,-1,-1,-1
2OZtiGEvLfAjfhC18m9Djw,23,7,0,33,6,3,0,0,6,4,0,0,0,0,0,3.1,3.8000000000000003,4.3,-1,-1,-1,3,3.7700000000000005,4.3,3,3.8249999999999997,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
LFD2IAZUmtPIddFJDcBkYw,0,0,1,0,0,0,0,0,0,4,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ql-xDV6UNEF1Wpf3NDXoxQ,20,0,1,28,3,2,0,0,0,0,10,0,10,0,4,2.4,3.783333333333333,4.8,-1,-1,-1,2.4,3.9124999999999996,4.8,3.7,3.9,4.1,-1,-1,-1,-1,-1,-1,-1,-1,-1
_tWPlLKRenyHPvkxqZ2UQQ,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3.8,3.8,3.8,-1,-1,-1,3.8,3.8,3.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
S25ttNUduO3JwFjTL5cUxg,27,9,1,41,2,4,0,4,0,0,10,0,10,0,2,2.8,3.7190476190476187,4.7,3.5,4.0,4.5,2.8,3.7884615384615383,4.7,4,4.2,4.4,-1,-1,-1,4.3,4.3,4.3,-1,-1,-1
h_WtRK_umSU8LCCmAeqbFA,14,5,0,23,2,3,0,0,1,0,10,0,10,0,2,2.9,3.725,4.5,3.2,4.0,4.5,2.9,3.792857142857143,4.5,4.1,4.1,4.1,-1,-1,-1,-1,-1,-1,3.2,3.2,3.2
acZ2GUh3R_wcu4r3Z5tSCQ,60,35,3,60,20,3,0,12,10,18,14,0,18,3,6,2.2,3.8551020408163255,4.9,2.7,3.912,4.5,2.2,3.8191489361702122,4.5,3.4,3.925,4.5,-1,-1,-1,3.5,4.128571428571428,4.5,2.7,3.75,4.4
PHha2OcNdRA4dadK8mMhLw,1,0,0,2,0,1,0,0,0,0,10,0,10,0,0,4.4,4.4,4.4,-1,-1,-1,4.4,4.4,4.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
o1W6gwCqnJqvdCenLWz5GA,5,5,0,11,2,0,0,0,1,0,4,0,4,0,1,4,4.220000000000001,4.4,3.5,3.9999999999999996,4.3,2.9,4.114285714285714,4.8,2.9,3.5999999999999996,4.3,-1,-1,-1,-1,-1,-1,4.1,4.1,4.1
WBfPco3j27X_IBpZ_PDcUA,2,0,0,3,1,0,0,2,0,0,3,0,3,0,2,4.1,4.4,4.7,-1,-1,-1,4.1,4.4,4.7,-1,-1,-1,-1,-1,-1,4.1,4.3,4.5,-1,-1,-1
638KbE3REls3O3bbOPLnUA,23,5,0,27,1,0,2,0,1,0,2,0,2,0,3,2.5,3.6300000000000003,4.5,3.4,3.5,3.8,2.5,3.6238095238095243,4.5,-1,-1,-1,4.3,4.3,4.3,-1,-1,-1,-1,-1,-1
74dalJbXUV6E1riFGD-AVg,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
I4vC08JXAFjXszUZAszh2Q,16,2,1,20,3,1,0,1,0,1,3,0,3,0,0,3.2,4.014285714285715,4.6,3.6,4.05,4.5,3.2,4.031250000000001,4.6,3.6,3.9666666666666663,4.5,-1,-1,-1,3.8,3.8,3.8,-1,-1,-1
teuV97i82bhr5MaBj6rwyg,5,0,0,10,0,3,0,0,0,0,5,0,5,0,0,3.3,3.7000000000000006,4.2,-1,-1,-1,3.3,3.5799999999999996,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
wOL5PrOe0yG0wWz7aAEoXQ,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,3.5,4.0,4.7,-1,-1,-1,3.5,4.0,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
hiXt1iC9nJh3--kz80zRtA,21,8,0,27,3,2,0,5,0,1,10,0,11,1,1,2.9,3.9157894736842107,4.4,3.4,4.071428571428571,4.4,2.9,4.0,4.8,4.2,4.4,4.6,-1,-1,-1,3.8,3.8,3.8,-1,-1,-1
aExWPWocqUUW7Hh40H7fnA,32,2,2,43,3,2,0,0,0,0,0,0,0,0,2,2.1,3.6347826086956525,4.6,2.9,3.05,3.2,2.1,3.748148148148149,4.9,4.1,4.366666666666666,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
Yvk6VWr6SVg6PG4jIep6rQ,26,2,1,34,3,1,0,1,0,0,4,0,4,0,2,2.1,3.884210526315789,4.8,4.2,4.300000000000001,4.4,2.1,3.9499999999999997,4.8,4.1,4.199999999999999,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1
_HGheM2jzKEZFqkT4kyViQ,22,6,0,31,6,3,0,0,5,4,0,0,0,0,0,3.1,3.8000000000000003,4.3,-1,-1,-1,3,3.7700000000000005,4.3,3,3.8249999999999997,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
HrSowDDXw71VD_d-4g7I5g,10,5,1,24,2,3,0,0,0,0,12,0,12,0,5,3.8,4.1000000000000005,4.5,3,3.766666666666667,4.5,3.6,4.12,4.8,3.9,3.9,3.9,-1,-1,-1,-1,-1,-1,-1,-1,-1
m4Gw2d0_iWE3kyDhNtD0-g,3,0,1,10,0,1,0,3,0,0,4,0,4,0,4,2.6,3.6,4.5,-1,-1,-1,2.5,3.6875,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dp1VAj7SIb82CuwVDLah0Q,28,10,3,41,4,2,1,0,1,0,3,0,3,0,1,2.8,3.795833333333334,4.5,2.8,3.7199999999999998,4.2,2.8,3.80344827586207,4.5,3.6,3.85,4.2,4,4,4,-1,-1,-1,-1,-1,-1
TRI4ZCk8caJckKkGTvzpIQ,23,4,5,30,1,0,1,1,0,0,8,0,8,0,4,2.5,3.8,4.6,3.8,3.9499999999999997,4.1,2.5,3.8,4.6,-1,-1,-1,3.7,3.7,3.7,4,4,4,-1,-1,-1
XGl6nL5I21Lm8XmkfnNvsw,18,2,1,24,3,3,0,2,0,0,4,0,4,0,0,3.1,3.7769230769230764,4.7,3.4,4.05,4.7,3.1,3.8133333333333326,4.7,3.1,3.45,3.8,-1,-1,-1,3.8,3.9499999999999997,4.1,-1,-1,-1
KramfptRWKyQOm672d-w4Q,11,0,4,19,1,3,0,0,1,0,5,0,5,0,2,3.4,4.099999999999999,4.7,-1,-1,-1,3.4,4.14,4.7,4.7,4.7,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1
amIKbXtk8TCoySw_xBjFKg,20,6,3,36,6,1,1,3,0,2,11,0,11,0,1,3.4,4.023076923076923,4.4,4,4.24,4.4,3.4,4.093333333333333,4.8,-1,-1,-1,3.8,3.8,3.8,3.6,4.066666666666666,4.8,-1,-1,-1
MmafQlWPPu0qbA7_1ayHNg,7,0,0,9,0,0,0,0,0,0,4,0,4,0,4,3.4,4.0,4.5,-1,-1,-1,3.4,4.1,4.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
OZTTz-Or_dslISqrgyXXeg,5,2,0,15,2,1,0,0,0,0,5,0,5,0,1,4.2,4.45,4.7,4.2,4.2,4.2,4.2,4.633333333333334,4.9,4.6,4.6,4.6,-1,-1,-1,-1,-1,-1,-1,-1,-1
yggyuN3FV_NiQCKfvN-b-Q,20,6,3,37,6,1,1,3,0,2,9,0,9,0,1,3.4,4.023076923076923,4.4,4,4.24,4.4,3.4,4.093333333333333,4.8,-1,-1,-1,3.8,3.8,3.8,3.6,4.066666666666666,4.8,-1,-1,-1
hF6KrTKdQBk0wDIkZmhFkA,23,6,2,30,1,2,0,3,0,0,3,0,3,0,0,3.4,4.094444444444445,4.6,3.7,4.04,4.3,3.4,4.143478260869565,4.7,3.7,3.7,3.7,-1,-1,-1,3.3,3.766666666666667,4.3,-1,-1,-1
XE97ojT9YLYpT3ym1V4qRA,6,0,2,10,2,1,0,0,0,0,2,0,2,0,0,3.5,3.775,4.1,-1,-1,-1,3.5,3.9333333333333336,4.5,4.5,4.5,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
xeJc9ZyVHfEz7tDoUjdBIw,5,5,0,10,2,0,0,1,1,0,3,0,3,0,2,4,4.220000000000001,4.4,3.5,3.9999999999999996,4.3,2.9,4.114285714285714,4.8,2.9,3.5999999999999996,4.3,-1,-1,-1,-1,-1,-1,4.1,4.1,4.1
RiJ7ERp0UkQqaOFsrSP4zw,16,3,0,23,0,2,0,2,1,0,9,0,9,0,2,2.8,4.033333333333332,4.8,3.8,4.3,4.8,2.8,4.0307692307692315,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2LZdhuiDH4RkDHQnHAOcnw,6,2,0,6,0,0,0,1,0,0,0,0,0,0,0,4.4,4.45,4.5,4.5,4.5,4.5,4.4,4.45,4.5,-1,-1,-1,-1,-1,-1,4.4,4.4,4.4,-1,-1,-1
IbO-f15bC-xAxal97GrKww,20,6,3,36,6,1,1,3,0,2,11,0,11,0,1,3.4,4.023076923076923,4.4,4,4.24,4.4,3.4,4.093333333333333,4.8,-1,-1,-1,3.8,3.8,3.8,3.6,4.066666666666666,4.8,-1,-1,-1
qMLP5QVgpo5jDqA9H1W2Rg,3,0,1,9,1,0,0,0,0,0,12,0,12,0,1,3.5,3.8,4.1,-1,-1,-1,3.5,4.24,4.8,4.8,4.8,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1
sFS2RWCXUqwSRVLMn5S6oA,26,3,1,33,2,2,0,0,0,0,0,0,0,0,0,2.6,3.6666666666666665,4.9,3,3.466666666666667,3.7,2.6,3.656521739130435,4.9,3.2,3.35,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
1JXCQLdUZSWJqghmLovl4w,26,2,1,36,3,2,0,1,0,0,3,0,3,0,2,2.1,3.884210526315789,4.8,4.2,4.300000000000001,4.4,2.1,3.9499999999999997,4.8,4.1,4.199999999999999,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1
eyHjc5AhDp5mZWGA0QKgAg,11,0,3,22,1,4,0,3,0,1,8,0,8,1,1,3.1,3.711111111111111,4.2,-1,-1,-1,3.1,3.853846153846154,4.7,3.4,3.4,3.4,-1,-1,-1,-1,-1,-1,-1,-1,-1
rlK6fzjSQg8SVF0wGsPQ1Q,3,0,0,4,0,0,0,0,0,0,9,0,9,0,0,4.4,4.4,4.4,-1,-1,-1,4.4,4.4,4.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
qZCtzJCdt29_DdYD8US9FQ,13,0,1,28,3,4,0,1,0,0,3,0,3,0,3,3.3,4.05,5,-1,-1,-1,3.3,4.084615384615384,5,4.2,4.2,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
kfjaz02lw2Enj99zXuNBeg,19,4,1,22,1,2,0,1,0,0,7,0,7,0,1,3,3.9411764705882355,4.5,3.7,3.875,4.1,3,3.9611111111111117,4.5,4,4,4,-1,-1,-1,4.4,4.4,4.4,-1,-1,-1
NkGQRN6ahwQoFEAlHq8NHg,23,7,1,28,3,1,1,1,0,0,9,0,9,0,0,2.8,4.015000000000001,5,3.4,3.9,4.3,2.8,3.986956521739131,5,3.6,4.133333333333334,5,4.5,4.5,4.5,-1,-1,-1,-1,-1,-1
f71c4Vx2koB2UiMMyjZPAQ,4,0,0,9,0,0,0,0,0,0,5,0,5,0,2,3.8,4.166666666666667,4.4,-1,-1,-1,3.8,4.416666666666667,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
IURIbkgQgHXAgwX6hAgiNQ,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,4.1,4.1,4.1,-1,-1,-1,4.1,4.1,4.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8DhnUSEPDg2lCCkaNzq3Gw,32,2,2,44,3,2,0,0,0,0,0,0,0,0,2,2.1,3.6347826086956525,4.6,2.9,3.05,3.2,2.1,3.775,4.9,4.1,4.366666666666666,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
DnA5Ec7DOvaaCxmnLx2iYw,20,5,3,24,2,1,0,1,1,0,5,0,5,0,4,2.2,3.65,4.7,3.4,4.066666666666667,4.5,2.1,3.577777777777778,4.7,2.7,3.4,4.1,-1,-1,-1,-1,-1,-1,-1,-1,-1
qLewGIvqwc4w8KnNeGxulw,44,10,3,60,9,3,1,0,2,0,9,0,9,0,3,2.4,3.905882352941177,4.7,3,3.871428571428571,4.4,2.4,3.922857142857142,4.8,3.6,4.0,4.4,4.1,4.1,4.1,-1,-1,-1,3,3.65,4.3
WYCOSLJ01bMUQXlBQlYSSw,34,13,3,56,8,4,3,5,1,2,10,0,10,0,0,3,3.8869565217391293,4.6,3.6,3.9899999999999998,4.6,3,3.8919999999999986,4.8,3.8,4.05,4.3,4.2,4.300000000000001,4.4,4,4,4,3.6,3.6,3.6
rluuxDPHiP9Z4qtNO66eTw,9,4,1,12,2,2,0,0,0,0,9,0,9,0,0,3.6,4.0777777777777775,4.8,4.4,4.466666666666667,4.5,3.6,4.08,4.8,3.6,4.05,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
nbIgz_XgxAjktkjS21iCYA,14,2,1,28,0,2,0,1,1,0,10,0,10,0,1,2.8,3.7299999999999995,4.3,3.6,3.6,3.6,2.8,3.745454545454545,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.6,3.6,3.6
Yi2_WbqDjeUrZn7WhdFA8w,7,2,2,13,0,0,0,0,0,0,3,0,3,0,2,4.1,4.175000000000001,4.3,4.2,4.2,4.2,4.1,4.220000000000001,4.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
IoGTYoblT4NINuet-sERAw,8,7,1,10,1,0,0,3,4,0,8,0,8,1,1,3.5,4.314285714285714,4.9,3.4,4.025,4.4,3.5,4.314285714285714,4.9,4.5,4.5,4.5,-1,-1,-1,3.4,3.75,4.1,3.4,3.5999999999999996,3.8
J6Z07awpkFWll20ReuHY9Q,6,0,2,10,2,1,0,0,0,0,2,0,2,0,0,3.5,3.775,4.1,-1,-1,-1,3.5,3.9333333333333336,4.5,4.5,4.5,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
GDpGkoFIkRp6b5HmdcMu1Q,11,5,1,18,3,0,0,2,0,0,2,0,2,0,1,2.9,3.8666666666666663,4.6,2.9,3.6399999999999997,4,2.9,3.908333333333333,4.6,3.6,3.8666666666666667,4.2,-1,-1,-1,4.2,4.2,4.2,-1,-1,-1
8XmJg-Uy9FtOqlDOaSJsZw,60,60,6,60,19,3,1,18,26,2,21,0,22,3,3,2.6,3.966666666666667,4.9,2.9,4.0019230769230765,4.9,2.6,3.9833333333333334,4.9,2.8,4.091666666666666,4.7,-1,-1,-1,2.8,3.8599999999999994,4.4,2.9,3.810526315789474,4.9
5npcHq7cvdJlgQen_1n80Q,20,6,3,36,6,1,1,3,0,2,11,0,11,0,1,3.4,4.023076923076923,4.4,4,4.24,4.4,3.4,4.093333333333333,4.8,-1,-1,-1,3.8,3.8,3.8,3.6,4.066666666666666,4.8,-1,-1,-1
DttDhELFKdueDqFp45idHA,12,2,0,23,2,2,0,1,1,0,1,0,1,0,3,2.4,3.755555555555556,4.5,4,4,4,2.4,3.899999999999999,4.8,3.5,3.5,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
mSso4OtVKrLn4-BVdwAGwA,1,0,0,3,0,1,0,1,0,0,5,0,5,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
_UrbZpgCq638dWrS0Vly2A,22,2,2,35,3,2,0,1,0,0,0,0,0,0,2,2.1,3.8166666666666678,4.7,3.6,3.8,4,2.1,3.886363636363637,4.7,3.5,3.5,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1
hW7R7BUmLEajZtXPcIP0Vg,3,2,0,9,1,1,0,1,0,0,5,0,5,0,3,3.7,4.0,4.3,3.7,4.0,4.3,3.7,4.0,4.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FQmzSAW8ngDVMkyF_GhHHQ,0,0,0,1,0,0,0,0,0,0,4,0,4,0,1,-1,-1,-1,-1,-1,-1,4.8,4.8,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
