"business_id","name","address","city","state","stars","categories","price","restaurant_stars","bar_stars","food_stars","cafe_stars","movie_theater_stars","lodging_stars","night_club_stars","parking","bus_station","transit_station","university"
"T11YSYqwlRDC48V8-W1GRw","Café Allegro","MIM
4725 E Mayo Blvd
Phoenix, AZ 85050","Phoenix","AZ",3.5,"['Food', 'Desserts', 'American (New)', 'Restaurants']",2,-1,-1,4.5,4.5,-1,-1,-1,0,3,3,0
"T1igW_hV0e7wbByOhxSecg","Blimpie","78 N Cooper Rd
Suite 101
Gilbert, AZ 85233","Gilbert","AZ",4.5,"['Sandwiches', 'Restaurants']",1,3.9,-1,3.85,-1,-1,-1,-1,0,4,4,0
"t1XhXY-Vt4K1OPLkuOcsfg","Einstein Bros Bagels","4912 E Shea Blvd
Scottsdale, AZ 85254","Scottsdale","AZ",2.5,"['Food', 'Breakfast & Brunch', 'Bagels', 'Delis', 'Restaurants']",1,3.80769230769231,3.5,4.03333333333333,4.175,-1,-1,-1,0,8,8,0
"T1yCCJecXAN7dDwO27_0jw","Jimmy John's","2170 N Arizona Ave
Chandler, AZ 85225","Chandler","AZ",3,"['Sandwiches', 'Restaurants']",1,3.74444444444444,4.35,3.74444444444444,2.7,-1,-1,-1,0,5,5,0
"t2fYJQX4V7tFezUCaW2Gsw","Lo-lo's Chicken & Waffles","Phoenix Airport
3400 E Sky Harbor Blvd
Phoenix, AZ 85034","Phoenix","AZ",2.5,"['Southern', 'Restaurants']",2,3.8,-1,3.78,3.85,-1,-1,-1,4,0,0,0
"T2K-uBbU56bzGUuxs7ws5A","Quiznos","Sky Harbor International Airport
Terminal 4, Gate B12
Phoenix, AZ 85034","Phoenix","AZ",2,"['Sandwiches', 'Restaurants']",NA,3.2,2.6,3.2,-1,-1,-1,-1,0,1,1,0
"t30Ua_mSiClnpBqud84ygw","Imperial Garden Chinese Buffett","1575 E Camelback Rd
Phoenix, AZ 85014","Phoenix","AZ",3,"['Buffets', 'Chinese', 'Restaurants']",1,3.76315789473684,-1,3.85,4.03333333333333,-1,3.1,-1,0,12,12,0
"t4aP7ksa716XY6S4EsWFqw","Maui Dog","3538 E Indian School Rd
Phoenix, AZ 85018","Phoenix","AZ",4.5,"['Hot Dogs', 'Restaurants']",1,4.10769230769231,4.15555555555556,4.09285714285714,4.33333333333333,-1,-1,4.5,0,5,5,0
"t4m8EAGERZUrW4qW16GQGQ","Couscous Express","1915 E McDowell Rd
Phoenix, AZ 85006","Phoenix","AZ",5,"['Moroccan', 'Restaurants']",2,3.875,3.9,3.74,-1,-1,-1,4,0,5,5,0
"T4ox3wUzFjWvyrjaTRoBbA","Sushi Ken","4206 E Chandler Blvd
Phoenix, AZ 85073","Phoenix","AZ",3.5,"['Sushi Bars', 'Restaurants']",2,3.88333333333333,4.3,3.93333333333333,4.4,-1,-1,-1,0,2,2,0
"t4pkeGscooStLjy-Js5Byw","Daphne's California Greek","16447 N Scottsdale Rd
Ste 101
Scottsdale, AZ 85254","Scottsdale","AZ",3,"['Greek', 'Mediterranean', 'Restaurants']",1,4.01111111111111,3.82,4.02631578947368,4.53333333333333,-1,4.125,-1,0,8,8,0
"t54zAs7IftAVb9SKcCRotw","Bacchanal Ristorante","3015 E Thomas Rd
Phoenix, AZ 85016","Phoenix","AZ",4,"['Greek', 'Mediterranean', 'Restaurants']",2,3.675,3.95,3.65333333333333,3.5,-1,-1,3.95,1,10,10,0
"T5HYqRADhAL6VPRAacz74Q","Niccoli's Italian Grocery & Deli","6102 N 16th St
Phoenix, AZ 85016","Phoenix","AZ",4.5,"['Food', 'Delis', 'Italian', 'Grocery', 'Restaurants']",1,4.03333333333333,4.11428571428571,4.15714285714286,4,-1,-1,-1,0,8,8,0
"T6dbW2UuWTKar_22zbbiUw","Polibertos","3220 W Bell Rd
Phoenix, AZ 85053","Phoenix","AZ",3.5,"['Mexican', 'Restaurants']",1,3.6,4.2,3.56666666666667,-1,-1,-1,-1,0,10,10,0
"t6lvhOMRI0_AJrEqA7cd3g","Dragon Chinese Restaurant","1739 W Glendale
Phoenix, AZ 85021","Phoenix","AZ",4,"['Chinese', 'Restaurants']",1,4.04285714285714,4,4.1,-1,-1,-1,-1,0,8,9,0
"t80qleqEIqIyekB95IrAOA","Original Breakfast House","13623 N 32nd St
Phoenix, AZ 85032","Phoenix","AZ",4.5,"['Breakfast & Brunch', 'Cafes', 'Restaurants']",1,4.26666666666667,4.1,4.35,4.6,-1,-1,4.1,0,7,7,0
"T82cKFVduIINWbHrz2_YRg","Golden Donuts & Smoothies","1960 W Ray Rd
Ste 12
Chandler, AZ 85224","Chandler","AZ",4,"['Food', 'Donuts', 'Breakfast & Brunch', 'Juice Bars & Smoothies', 'Restaurants']",1,3.68571428571429,3.9,3.925,4.2,-1,-1,-1,0,4,4,0
"T8IP3Ns3cZCgdyPqt18Cbw","Pepin","7363 E Scottsdale Mall
Scottsdale, AZ 85251","Scottsdale","AZ",3,"['Basque', 'Spanish', 'Restaurants']",3,3.94146341463415,4.075,3.99565217391304,4.225,-1,4.06,3.8,0,23,25,0
"t8NdfN1bOJ5qcz1nMTAf4g","McDonald's","3848 W Pinnacle Peak Road
Glendale, AZ 85310","Glendale","AZ",2.5,"['Burgers', 'Fast Food', 'Restaurants']",1,2.925,-1,2.925,-1,-1,-1,-1,0,0,0,0
"T8-P1-wD99kle299ixDItw","Nekter Juice Bar","4340 Indian School Rd
Ste 19
Phoenix, AZ 85018","Phoenix","AZ",4,"['Food', 'Juice Bars & Smoothies', 'Gluten-Free', 'Restaurants']",1,3.88333333333333,4.125,3.91428571428571,4,-1,-1,-1,1,11,11,0
"T8uhdmJgewM7htInfxa1dA","NY Bagels and Deli","1515 W Deer Valley Rd
Ste 101A
Phoenix, AZ 85027","Phoenix","AZ",4,"['Food', 'Breakfast & Brunch', 'Bagels', 'Delis', 'Restaurants']",1,4.35,-1,4.35,-1,-1,-1,-1,0,6,6,0
"T8xI1f3_yHzhrquCZh07Wg","City Square Cafe","3800 N Central Ave
Phoenix, AZ 85012","Phoenix","AZ",4,"['Food', 'Breakfast & Brunch', 'Bagels', 'Sandwiches', 'Restaurants']",1,3.925,4.05,3.95555555555556,-1,-1,3.46,-1,4,12,12,0
"t8YzSZRPOV8d54NBAlRSMg","Quiznos","15050 N Northsight Blvd
Ste 101
Scottsdale, AZ 85260","Scottsdale","AZ",2.5,"['Fast Food', 'Sandwiches', 'Restaurants']",1,3.80434782608696,3.75,3.8037037037037,3.7,-1,2.9,4.3,0,11,11,0
"T90q3J0mwj7P9-e0lYCOQw","Family Traditions Smokin BBQ & Grill","4925 W Bell Rd
Glendale, AZ 85308","Glendale","AZ",3.5,"['Barbeque', 'Restaurants']",2,3.68,-1,3.66666666666667,3.6,-1,-1,-1,0,4,4,0
"T93h3F_Mq8bdEWBEujsEcQ","TOGO'S Sandwiches","1520 W Guadalupe Rd
Ste 101
Gilbert, AZ 85233","Gilbert","AZ",3.5,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']",1,4.13333333333333,-1,4.225,4.5,-1,-1,-1,0,0,0,0
"T9iBSa4pxYXP129pHlt5Sg","Kai","5594 W Wild Horse Pass Blvd
Chandler, AZ 85226","Chandler","AZ",4.5,"['American (New)', 'Restaurants']",4,4.9,4.9,4.9,-1,-1,4.05,-1,0,0,0,0
"T9kgaQA5N8SY2g9mTY9adQ","Sakura Grill & Supreme Buffet","7101 E Mcdowell Rd
Scottsdale, AZ 85257","Scottsdale","AZ",3,"['Buffets', 'Restaurants']",2,4.45,3.96,4.45,4.5,-1,3.4,3.6,0,8,8,1
"T9P5upncD3Ngwe-kl-wljg","Ernie's Restaurant & Bar","825 N 54th St
Chandler, AZ 85226","Chandler","AZ",3,"['Nightlife', 'Seafood', 'Bars', 'Sports Bars', 'Restaurants']",2,4,4.04,4.06666666666667,3.7,-1,4,-1,0,4,4,0
"tA2DT7CGQPzgA6tTcTkXDw","Centro Paninoteca","7120 E Becker Ln
Scottsdale, AZ 85254","Scottsdale","AZ",4,"['Wine Bars', 'Bars', 'Restaurants', 'Nightlife', 'Italian']",2,3.89268292682927,3.94444444444444,3.9025,4.05555555555556,4.1,4.2,3.76666666666667,0,6,6,0
"Ta-fY1c_E8qHBBDQGyxPkg","Bistro 24","The Ritz-Carlton
2401 E Camelback Rd
Phoenix, AZ 85016","Phoenix","AZ",4,"['American (New)', 'Restaurants']",2,4.05,4.26666666666667,4.1125,-1,3.8,4.06666666666667,-1,2,10,10,0
"TAlmdEr0RNWZh9IiUS_BLA","X-Tapa Joe's","7500 E Pinnacle Peak Rd
Scottsdale, AZ 85255","Scottsdale","AZ",3,"['Mexican', 'Restaurants']",2,4.24,-1,4.24,-1,-1,-1,-1,0,0,0,0
"TaRIGRKP0H_deKJ4HzTJ_Q","Wildflower Bread Company","3400 E Sky Harbor Blvd
Terminal 4, Gates A9-A14
Phoenix, AZ 85034","Phoenix","AZ",4,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants']",1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0
"tb24fvNJfHhyKEXkKn12Xw","Welcome Diner","924 E Roosevelt St
Phoenix, AZ 85006","Phoenix","AZ",4.5,"['Nightlife', 'Bars', 'American (Traditional)', 'Diners', 'Restaurants']",2,4.15,4.4,4.33333333333333,4.7,-1,4.4,-1,0,18,18,0
"TbaAnzOTX2-boTbAp3e8Qw","Cafe Rio","1939 E Baseline Rd
Gilbert, AZ 85233","Gilbert","AZ",3,"['Mexican', 'Restaurants']",1,3.676,3.65,3.75,3.85,-1,-1,-1,0,5,5,0
"-tBiXT917wKlr6n9wSqViw","The Keg Steakhouse + Bar","2240 E Williams Field Rd
Gilbert, AZ 85295","Gilbert","AZ",4,"['Nightlife', 'Seafood', 'Steakhouses', 'Bars', 'Restaurants']",3,3.68421052631579,3.7875,3.81538461538462,4.4,4.6,-1,-1,0,3,3,0
"tbrFsCEUuq2S5lraOln4nQ","5 R Cha Thai","20 W Adams St
Phoenix, AZ 85003","Phoenix","AZ",3.5,"['Thai', 'Restaurants']",2,3.80576923076923,3.90454545454545,3.838,3.86363636363636,4.2,4.12857142857143,3.75,19,18,22,13
"tbRu-3NR5za1SEZkszcp5Q","Federico's Mexican Food","3730 W Happy Valley Rd
Ste 109
Glendale, AZ 85310","Glendale","AZ",3.5,"['Fast Food', 'Mexican', 'Restaurants']",1,3.6875,3.5,3.77,3.85,-1,-1,-1,0,0,0,0
"tbt8TduAgw21YAr8uw_AYQ","Twenty Highland Tavern","4701 N 20th St
Phoenix, AZ 85016","Phoenix","AZ",4,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']",2,4.04117647058823,4.1,4.06818181818182,4.1,-1,4.3,4.9,0,5,5,0
"TBTaMIaeDw5B79hXDZBtrA","El Pollo Loco","4102 E Thomas Rd
Phoenix, AZ 85018","Phoenix","AZ",3,"['Fast Food', 'Mexican', 'Restaurants']",1,3.69375,3.4,3.69444444444444,3.43333333333333,-1,-1,-1,0,5,5,2
"TbVPye1S8UZzLPy0E2qN_g","Bisteces","10649 N 43rd Ave
Phoenix, AZ 85304","Phoenix","AZ",4.5,"['Cuban', 'Restaurants']",2,3.52857142857143,4.23333333333333,3.55,3.7,-1,-1,3.2,0,9,9,0
"tc1kER4tWn3LI99Rk-NVZw","Spiga Cucina","7500 E Pinnacle Peak Rd
Scottsdale, AZ 85255","Scottsdale","AZ",4,"['Restaurants', 'Italian']",2,4.24,-1,4.31428571428571,-1,-1,-1,-1,0,0,0,0
"Tc2Obh3_mi2Xqf7kmz5Lmg","Rock Lobster","2475 W Queen Creek Rd
Chandler, AZ 85248","Chandler","AZ",4,"['Asian Fusion', 'Sushi Bars', 'Teppanyaki', 'Japanese', 'Restaurants']",2,3.775,4.2,3.86,-1,-1,-1,-1,0,8,8,0
"TCqkBVN84Ek0oLmZGAX5xA","Lisa G Cafe and Wine Bar","2337 N 7th St
Phoenix, AZ 85006","Phoenix","AZ",4,"['American (New)', 'Restaurants']",2,4.14545454545455,4.2,4.20714285714286,4.26666666666667,-1,-1,4.45,0,4,4,0
"tcQrOolSjtS5gcVcEbmwoQ","Green Chile Grill","Phoenix, AZ 85027","Phoenix","AZ",5,"['Food', 'Mexican', 'Food Trucks', 'Restaurants']",1,3.84,3.55,3.86470588235294,3.8,4,3.9,-1,0,0,0,0
"T_d9GB_p0ajNTVEZ2CMmrw","Pick Up Stix","4030 W Ray Rd
Chandler, AZ 85226","Chandler","AZ",3,"['Chinese', 'Restaurants']",1,3.92727272727273,3.65,3.97857142857143,3.8,-1,-1,-1,0,4,4,0
"TdAgCmJFMgwFJHWZ-wpzFQ","El Sabroso Hot Dog","4224 W Indian School
Phoenix, AZ 85019","Phoenix","AZ",3.5,"['Food', 'Hot Dogs', 'Mexican', 'Food Trucks', 'Restaurants']",1,3.6,3.6,3.7,-1,-1,-1,3.6,0,10,10,0
"tDbXsDOecrv46J7YR2-FNw","Meatballz","21001 N Tatum Blvd 36-1170
Phoenix, AZ 85054","Phoenix","AZ",2.5,"['Restaurants', 'Italian']",1,3.796,3.72,3.8,3.85,4,-1,-1,0,3,3,0
"tdeHd2AVYlEnz9F1UGb84Q","ZuZu at Hotel Valley Ho","6850 E Main St
Scottsdale, AZ 85251","Scottsdale","AZ",4,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']",2,4.14,4.11,4.16666666666667,4.15,-1,3.72,4.1,0,8,8,1
"tdlSjsWl9PYEUBhDXkIvXQ","Marston's Cafe","Renaissance Phoenix Downtown Hotel
50 E Adams St
Phoenix, AZ 85004","Phoenix","AZ",4,"['American (Traditional)', 'Restaurants']",2,3.77169811320755,3.90869565217391,3.842,3.86363636363636,4.2,4.12857142857143,3.75,18,19,23,17
"TDvqljD6XbP6nWZBfy1OBg","Subway","14144 N 100th St
Suite 125
Scottsdale, AZ 85260","Scottsdale","AZ",3.5,"['Fast Food', 'Sandwiches', 'Restaurants']",1,3.925,3.9,3.925,-1,-1,-1,-1,0,0,0,0
"T-D-YoUQlttcF9a2ZyOxfA","Tokyo Lobby Sushi and Grill","5795 W Bell Rd
Ste 1
Glendale, AZ 85308","Glendale","AZ",4,"['Sushi Bars', 'Japanese', 'Restaurants']",2,3.59090909090909,3.9,3.628,-1,-1,2.9,4.1,0,9,9,0
"tE3uoIhFGAc6-ZYM7lpjWQ","Einstein Bros Bagels","530 E McDowell Rd
Phoenix, AZ 85004","Phoenix","AZ",2.5,"['Food', 'Breakfast & Brunch', 'Bagels', 'Delis', 'Restaurants']",1,3.56666666666667,-1,3.57,3.95,-1,-1,-1,1,12,12,0
"teifdsiAtxv7Vf1SmokvvA","Q Up Barbeque","Phoenix, AZ","Phoenix","AZ",4.5,"['Food', 'Barbeque', 'Food Trucks', 'Restaurants']",1,3.87391304347826,3.93636363636364,3.84090909090909,3.94285714285714,-1,4.06,3.62,15,12,16,3
"TEiuiQi_0W3goZ7x9e_ILw","San Felipe's Cantina","20825 N Pima Rd
Scottsdale, AZ 85255","Scottsdale","AZ",3,"['Bars', 'Mexican', 'Nightlife', 'Restaurants']",2,4.325,4.4,4.28,-1,-1,-1,-1,0,0,0,0
"tEPhCB6zBvAsnDVqz6jHCw","Tumi Fine Peruvian Cuisine","961 W Ray Rd
Ste 3 and 4
Chandler, AZ 85225","Chandler","AZ",4,"['Peruvian', 'Restaurants']",2,3.99090909090909,3.9,4.03333333333333,-1,-1,-1,-1,0,5,5,0
"TepT2VeFe3tMYdAiqj12vg","Subway","3226 E Shea Blvd
Phoenix, AZ 85028","Phoenix","AZ",3.5,"['Fast Food', 'Sandwiches', 'Restaurants']",1,4.02,4.15,4.00769230769231,3.95,-1,4.5,-1,1,12,12,0
"teuMyRZIPurYkSLMCEzLyw","Graze Desert Grille","7677 E  Princess Blvd
Scottsdale, AZ 85255","Scottsdale","AZ",3.5,"['American (New)', 'Restaurants']",2,3.8,3.83333333333333,3.8,-1,-1,4.175,4.2,0,0,0,0
"teuV97i82bhr5MaBj6rwyg","Hungry Howie's Pizza","7448 W Glendale Ave Ste 106
Ste 106
Glendale, AZ 85303","Glendale","AZ",3,"['Pizza', 'Restaurants']",NA,3.7,-1,3.58,-1,-1,-1,-1,0,5,5,0
"tEvGNTPLV01OiUt_SKn2Ww","Jack-In-the Box Drive Thru","1802 W Bell Rd
Phoenix, AZ 85023","Phoenix","AZ",2.5,"['Fast Food', 'Restaurants']",1,3.22222222222222,4.25,3.65,-1,-1,2.5,-1,1,10,10,0
"tf5qrrarVIVYOy0evKrayA","Tavern Grille Scottsdale","8880 E Via Linda
Scottsdale, AZ 85258","Scottsdale","AZ",4,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']",2,3.98666666666667,3.93333333333333,4.00625,4,-1,4.4,-1,0,4,4,0
"T-FM14EE1tt-94eONQEaVA","Fazoli's","4046 E Thomas Rd
Phoenix, AZ 85018","Phoenix","AZ",2.5,"['Restaurants', 'Italian']",NA,3.74375,3.95,3.75294117647059,3.4,-1,-1,-1,0,5,5,2
"T_FMm8BNUIfUOhE-ScV15w","Ryno's BBQ","2795 S Market St
Ste 104
Gilbert, AZ 85295","Gilbert","AZ",3.5,"['Barbeque', 'Restaurants']",1,3.64,3.46666666666667,3.63181818181818,3.35,-1,-1,-1,0,0,0,0
"TFnZEuATbs0jRqr3Z_t6Pg","Long John Silvers","7509 W Encanto Blvd
Phoenix, AZ 85035","Phoenix","AZ",3,"['American (New)', 'Restaurants']",2,3.87,3.9,3.75833333333333,-1,-1,-1,-1,0,7,7,0
"tFPN713LPJi7MQpErUCKmw","Garbanzo Mediterranean Grill","4575 E Cactus Rd
Ste 140
Phoenix, AZ 85032","Phoenix","AZ",3.5,"['Mediterranean', 'Restaurants']",1,3.915625,3.78333333333333,3.86176470588235,3.93333333333333,4.5,4.1,4.6,1,7,7,0
"TFQNH96S5d8KhQXk9V12ig","Isabella's Kitchen","8623 E Thompson Peak Pkwy
Scottsdale, AZ 85255","Scottsdale","AZ",3.5,"['Restaurants', 'Italian']",2,4.3,-1,4.3,-1,-1,-1,-1,0,0,0,0
"TfTlOE6h9E9o34dEkw9L_w","The Rose and Crown","628 E Adams St
Phoenix, AZ 85004","Phoenix","AZ",3.5,"['Pubs', 'Bars', 'Nightlife', 'British', 'Restaurants']",2,3.72173913043478,3.75714285714286,3.78148148148148,3.85714285714286,4.2,3.95,-1,14,14,16,30
"tfVKzEDu8XYyP8KO1dsNvQ","Two Hippies Gnarly Burger Joint","4041 E Thomas Rd
Ste 124
Phoenix, AZ 85018","Phoenix","AZ",4.5,"['Burgers', 'American (Traditional)', 'Restaurants']",1,3.69333333333333,3.95,3.70625,3.4,-1,-1,-1,0,6,6,2
"tfYwDvXmBU-oBbuxujSnOA","Twisted Rose Winery and Eatery","15040 N Northsight Blvd
Ste 104
Scottsdale, AZ 85260","Scottsdale","AZ",4,"['Food', 'Arts & Entertainment', 'Wineries', 'Sandwiches', 'Restaurants']",2,3.84444444444444,3.2,3.85238095238095,4.4,-1,2.9,-1,0,11,11,0
"TgIJfXqEKE-JsD0QUoaC5Q","Spoke & Wheel","8525 N Central Ave
Phoenix, AZ 85020","Phoenix","AZ",4,"['Burgers', 'American (New)', 'Sandwiches', 'Restaurants']",2,4.2,4.2,4.2,-1,-1,-1,-1,0,7,7,0
"TgxDGx7L_JICWbuBUCGVqw","Fajitas A Sizzlin Celebration","9841 N Black Canyon Hwy
Phoenix, AZ 85021","Phoenix","AZ",3.5,"['Mexican', 'Tex-Mex', 'Restaurants']",2,3.525,3.42857142857143,3.525,4.2,-1,3.6,-1,0,5,5,1
"_TgZG9bwEsJNcFmrMYIl5A","Rosati's Pizza","18221 N Pima Rd
Ste 140
Scottsdale, AZ 85255","Scottsdale","AZ",3.5,"['Restaurants', 'Pizza', 'Italian']",2,4,4,4,-1,-1,-1,-1,0,0,0,0
"ThceQHR0yiCx5J1hbphF9g","Jack In the Box","3545 E Thomas Rd
Phoenix, AZ 85018","Phoenix","AZ",2,"['Fast Food', 'Restaurants']",1,3.3,4.2,3.15,-1,-1,-1,-1,0,4,4,0
"tigIXsvKMb4xCiZP56oSPQ","Taqueria Guadalajara","3308 N 27th Ave
Phoenix, AZ 85017","Phoenix","AZ",4,"['Mexican', 'Tex-Mex', 'Restaurants']",1,3.9,-1,3.9,-1,-1,-1,-1,1,6,6,0
"TiLhjAjewNFd4j8DtcV5bQ","Curry Garden","1533 W Elliot Rd
Ste 101
Gilbert, AZ 85233","Gilbert","AZ",4.5,"['Indian', 'Buffets', 'Restaurants']",2,3.73333333333333,-1,3.77142857142857,3.6,-1,-1,-1,0,4,4,0
"TisnIBR2lMvT1DMC95_eHg","Paradise Bakery & Cafe","7145 E Indian School Rd
Scottsdale, AZ 85251","Scottsdale","AZ",3.5,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Delis', 'Restaurants']",1,3.93090909090909,4.02888888888889,3.96964285714286,4.1,-1,3.9375,3.93333333333333,1,23,25,3
"tIuw93p4MEsL2iFv7-0WDg","Filiberto's","2302 W Camelback
Phoenix, AZ 85015","Phoenix","AZ",2.5,"['Mexican', 'Restaurants']",1,3.4,-1,3.75,-1,-1,4.4,-1,0,6,6,1
"TizJmnlHPRU9FLWwMDASVw","Brad's Fish & Chips","2345 W Bethany Home Rd
Phoenix, AZ 85015","Phoenix","AZ",3,"['Seafood', 'Restaurants']",1,3.54,4.2,3.58181818181818,-1,-1,-1,4.2,0,4,4,0
"tJ8dB3SCMIAjO2YL1wpRfA","Little Caesar's Pizza","2434 E Baseline Rd
Phoenix, AZ 85042","Phoenix","AZ",1.5,"['Pizza', 'Restaurants']",1,3.63529411764706,2.8,3.67619047619048,2.8,-1,-1,-1,0,10,10,1
"TJFdh4tXS5RUXZfMf0XRIg","Da Valley Grill","2040 W Deer Valley Rd
Phoenix, AZ 85027","Phoenix","AZ",4.5,"['Asian Fusion', 'Hawaiian', 'Restaurants']",1,3.58461538461538,3.9,3.67857142857143,2.6,-1,-1,3.5,0,8,8,0
"TjSLk1k5aynSewI-IuLUMw","Firehouse Subs","2894 S. Santan Village Pkwy.
Ste. 101
Gilbert, AZ 85295","Gilbert","AZ",3.5,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']",1,3.605,3.7,3.64090909090909,3.35,-1,-1,-1,0,0,0,0
"tJYbeXYb2gXqleZYZNNFsQ","Snooze an Am Eatery","310 N Gilbert Rd
Gilbert, AZ 85234","Gilbert","AZ",3.5,"['Breakfast & Brunch', 'Restaurants']",2,3.92,4.15,3.99473684210526,4.46666666666667,-1,-1,-1,3,5,5,1
"tjyNWA7MN4hAAdh3BgguJg","MAD Greens - Eat Better","1515 N 7th Ave
Ste 100
Phoenix, AZ 85007","Phoenix","AZ",3.5,"['Food', 'Vegetarian', 'Juice Bars & Smoothies', 'Salad', 'Restaurants']",1,3.94166666666667,4.2,3.94,4,-1,-1,4.2,1,14,14,0
"TjZFEC9jnhjKYk4ftj6pgA","Hungry Howies 1909 E Ray Rd","1909 E Ray Rd
Chandler, AZ 85225","Chandler","AZ",2,"['Pizza', 'Restaurants']",NA,4.03333333333333,4,4.03333333333333,-1,-1,-1,-1,0,0,0,0
"Tk2dSL0TwQeI_zNJmb442A","Luke's of Chicago's","1602 E Indian School Rd
Phoenix, AZ 85016","Phoenix","AZ",3.5,"['Restaurants', 'Italian']",1,3.7,4.2,3.775,-1,-1,-1,-1,0,12,12,0
"tk9eG67j-pv6cwucIAYCuA","Sweet Tomatoes","4928 S Power Rd
Gilbert, AZ 85212","Gilbert","AZ",4,"['Vegetarian', 'Buffets', 'Salad', 'Restaurants']",2,3.86666666666667,3.45,3.87272727272727,3.9,-1,-1,-1,0,2,2,0
"_tkAI5Q5XQSfgbqJzDKSDQ","Old Town Tortilla Factory","6910 E Main St
Scottsdale, AZ 85251","Scottsdale","AZ",3,"['Nightlife', 'Mexican', 'Tex-Mex', 'Restaurants']",2,4.10769230769231,4.10625,4.15333333333333,4.06666666666667,-1,3.85,4.125,1,10,11,1
"T_Kcz_bkhE9T6YejqFqPxQ","Guedo's Cantina Grille","71 E Chandler Blvd
Chandler, AZ 85225","Chandler","AZ",3.5,"['Mexican', 'Restaurants']",1,3.94705882352941,4.07142857142857,4.035,4.4,-1,3.8,-1,0,11,12,1
"tkEqWNNhKHXEHJbUJ6HZfg","Flora House Cafe","6922 N 95th Ave
Ste 200
Glendale, AZ 85305","Glendale","AZ",4.5,"['Food', 'Coffee & Tea', 'American (New)', 'Salad', 'Restaurants']",1,3.432,3.01428571428571,3.5037037037037,-1,4,4.3,3.8,0,6,6,3
"Tkj0OoSsnwLBwnvJz9AAtw","Tio Freddys Mexican Food-Jalapenos","5630 W Camelback Rd
Glendale, AZ 85301","Glendale","AZ",4.5,"['Mexican', 'Restaurants']",1,3.63333333333333,-1,3.63333333333333,-1,-1,-1,4.4,0,5,5,0
"-tKlJDgHrJDkU7EL9c8f3A","Jade The Taste of China","9641 N Metro Park W
Ste MM1
Phoenix, AZ 85051","Phoenix","AZ",4.5,"['Cantonese', 'Chinese', 'Restaurants']",1,3.72857142857143,-1,3.72857142857143,-1,3.7,-1,-1,0,8,8,0
"tL8QOD03ibKRf5jeEuMTQQ","Pizza Hut","1000 N Arizona Ave
Chandler, AZ 85225","Chandler","AZ",2.5,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']",1,3.17142857142857,-1,3.48,4.5,-1,4.2,-1,0,5,5,0
"tlex-h7TJ-b2X8cLCIfunQ","Sa Bai Dee Thai Cuisine","10227 N Metro Pkwy E
Phoenix, AZ 85051","Phoenix","AZ",4,"['Thai', 'Laotian', 'Restaurants']",1,3.59354838709677,3.3,3.64571428571429,4.2,-1,3.66,-1,0,13,13,0
"tLF2vqJ9wATlpVDqHB9anw","Sauce Pizza & Wine","25 E Camelback Rd
Phoenix, AZ 85012","Phoenix","AZ",4,"['Italian', 'Pizza', 'Restaurants']",2,4.20625,4.26,4.28636363636364,4.6,-1,4.7,-1,0,9,9,0
"TLFPee56Ki7cJKZ8zpl-Pw","Denny's","4120 N 51st Ave
Phoenix, AZ 85031","Phoenix","AZ",2.5,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",1,3.58571428571429,3.9,3.54117647058824,-1,-1,-1,-1,0,11,11,0
"T-LhjPRqlS7hLGRmSMBbfA","Blue 32 Sports Grill","6348 S Higley Rd
Gilbert, AZ 85298","Gilbert","AZ",4,"['Bars', 'American (New)', 'Restaurants', 'Sports Bars', 'Nightlife']",2,3.36666666666667,-1,3.55833333333333,2.9,-1,-1,-1,0,0,0,0
"TlhwHtKT9xe321H9Axl06g","Whataburger","4280 West Bell Road
Glendale, AZ 85308","Glendale","AZ",4,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']",1,3.82,3.9,3.96,-1,-1,-1,-1,0,12,12,0
"TLNP-IQrHw1PGu3w_qbhuA","Zella's Pizza And Cheesesteaks","2929 N 75th Ave
Ste 29
Phoenix, AZ 85033","Phoenix","AZ",3,"['Restaurants', 'Pizza', 'Italian']",1,3.23571428571429,2.6,3.35882352941176,-1,-1,-1,-1,0,11,11,0
"TlQctwynSGjA2SfKHeY-2A","Chipotle Mexican Grill","9010 E Indian Bend Rd
Scottsdale, AZ 85256","Scottsdale","AZ",4.5,"['Fast Food', 'Mexican', 'Restaurants']",2,3.8,3.8,3.8,-1,-1,4.2,-1,0,0,0,0
"tLRNfwNm789XHWLNFvJcWw","Subway","2160 E Baseline Rd
Ste 126
Phoenix, AZ 85042","Phoenix","AZ",3,"['Fast Food', 'Sandwiches', 'Restaurants']",1,3.65789473684211,2.8,3.67916666666667,2.8,-1,-1,-1,0,8,8,0
