"business_id","name","latitude","longitude","categoies"
"QG4qmOPBgNigdI4cUYhKJg","Native Grill & Wings","33.5768931","-112.1161256","['Bars', 'Sports Bars', 'Nightlife', 'American (New)', 'Chicken Wings', 'Restaurants']"
"heyprN6HwLYVWINXd2z3OQ","Biscuits Café","33.6616704883","-112.187","['Breakfast & Brunch', 'American (New)', 'Restaurants']"
"_viHcOY9w_CitP4oHpZYdg","Nori Sushi","33.678615","-111.9746066","['Bars', 'Sushi Bars', 'Asian Fusion', 'Nightlife', 'Lounges', 'Restaurants']"
"MPmKNNq5cc_J5WbBdnkSJg","Wadaa Street Tacos","33.5006255834","-111.922398731","['Mexican', 'Food Stands', 'Restaurants']"
"FZHcV0dbyDxnddJMecEpeQ","Christina's Pizzeria","33.3066666","-111.7746836","['Pizza', 'Restaurants']"
"nUUYvBafHYH-O4Pht6lgsw","Salad and Go","33.3616325","-111.7896774","['Fast Food', 'American (New)', 'Salad', 'Restaurants']"
"Uo5CqWuJwPNfQPO9QvECgA","Pho 35","33.5530966","-112.1357952","['Vietnamese', 'Restaurants']"
"k-vntVSMTHeFzeAd1xoX7w","Five Star Cafe","33.4589893","-112.0735805","['Cafes', 'Restaurants']"
"WiLwAI9MVfIEfD_a2snf2w","Ryu Sushi & Teppanyaki","33.3049068","-111.7560715","['Sushi Bars', 'Japanese', 'Restaurants']"
"y-zsWxOjZl6hwfBo2MQV5Q","Blimpie","33.4373771","-112.0604279","['Sandwiches', 'Restaurants']"
"j1fmJ7nZBZkj25KEznQbjg","Samurai Sam's","33.4373771","-112.0604279","['Japanese', 'Restaurants']"
"CHMSC8bSjXttB9Ei0scc_g","La Carreta De Lily","33.4956339096","-112.236864459","['Mexican', 'Restaurants']"
"W3RhSzTr5PI5vXNSrmEIEQ","Bluefire Grille","33.5308625","-111.9247184","['American (New)', 'Latin American', 'Restaurants']"
"s2lCXuJ3fUWf5Itf9QnrMQ","Sushi Brokers","33.4945863539","-111.986050442","['Sushi Bars', 'Restaurants']"
"8s3BDPpMRvILQeHEmBayVw","Wildflower Bread Company","33.6428136","-112.2209615","['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants']"
"0A3i-c0_V4temKZ4BK3r2w","Table 49","33.2339148","-111.8584479","['American (New)', 'Restaurants']"
"6Z6bvIHGpPlwpkZAwfXT1w","Mariscos Vuelve a La Vida","33.4596905","-112.0462108","['Seafood', 'Mexican', 'Restaurants']"
"yvoQRQbWS1GoXCxftak6Qw","Cafe Lito","33.6418748","-112.2136047","['Food', 'Coffee & Tea', 'Cafes', 'Restaurants']"
"-O7Szp08dATVv71IuDt1bA","Times 3 Sports Grille","33.71104","-112.2000341","['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
"2E3RwtfFDrxk5qEezocP4A","LongHorn Steakhouse","33.319246","-111.969186","['American (Traditional)', 'Steakhouses', 'Restaurants']"
"aNuyJOFNrb-d71amzPpxlw","Twin Peaks","33.507982","-112.035636","['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
"l5FvoKE2-k6JpGVuhH9YVA","Sushi Catcher","33.6386176","-112.196027","['Sushi Bars', 'Japanese', 'Restaurants']"
"FgAkF7fscCV4TmBitdsbLw","La Canasta","33.5849259262","-112.114826068","['Mexican', 'Restaurants']"
"w-CaBIUL7n89C8c68Wgvxg","Which Wich","33.6762786847","-111.923915552","['Sandwiches', 'Restaurants']"
"rO3saNBRU2Pg16RyfEP6-g","Otro Cafe","33.5248869","-112.0649759","['Cafes', 'Mexican', 'Restaurants']"
"t80qleqEIqIyekB95IrAOA","Original Breakfast House","33.610554","-112.013072","['Breakfast & Brunch', 'Cafes', 'Restaurants']"
"coGBpofoPiYmE7GVlk9dqg","Jimmy John's","33.2801262","-111.7954553","['Sandwiches', 'Restaurants']"
"5AJdS8LYpCgzfOwGaEqZkA","Cafe North","33.6166381554","-111.872809768","['Food', 'Juice Bars & Smoothies', 'Cafes', 'Sandwiches', 'Restaurants']"
"80VmGCy6UcYYCKC_BONZTQ","Arizona Room Patio Grill","33.4543305","-111.8856396","['Bars', 'Mexican', 'Pubs', 'Nightlife', 'Tex-Mex', 'Restaurants']"
"7SDpCNPIodczv5Vh3HfczA","Filibertos","33.450595","-112.029835","['Mexican', 'Restaurants']"
"QQ0VZ1ggQO1aVf_GK6kn5g","Bragg's Factory Diner","33.4572256","-112.0898341","['Vegetarian', 'Diners', 'Vegan', 'Restaurants']"
"XOI6YHwFi-2tRfnIZgUrFg","Bourbon Street Bar & BBQ","33.2359121","-111.789788","['Cajun/Creole', 'Bars', 'Nightlife', 'Barbeque', 'Restaurants']"
"zhq6sI96WcBQRvkQq8NfKQ","My Big Fat Greek Restaurant","33.2778106724","-111.789411635","['Greek', 'Mediterranean', 'Restaurants']"
"iCUtP1Iweyp5uHxcllnn6A","The Egg I Am","33.2626216728","-111.718297027","['Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Restaurants']"
"sL4n5lhxqoZ5l0d8gwIPyA","North Mountain Brewing Co.","33.5679191","-112.0663979","['Food', 'Gastropubs', 'Breweries', 'Restaurants']"
"MthnswWexrUtCzH3vS5YnQ","HI FI Kitchen & Cocktails","33.501008","-111.92239","['Bars', 'American (New)', 'Nightlife', 'Restaurants']"
"cZutwhWSjiXOQ9_tPD5k4Q","Fox's Cabaret","33.4965864","-112.1360889","['Bars', 'Nightlife', 'Dance Clubs', 'Restaurants']"
"N7tU6chZEQqK8LVqYsyzYg","Chipotle Mexican Grill","33.6762391927","-111.923945946","['Fast Food', 'Mexican', 'Restaurants']"
"ZcgzyGf-cAgc0JxFklpZLA","Mr. Triny Sonora Hot Dogs","33.5747715177","-112.057729762","['Mexican', 'Restaurants']"
"W010P4plDADjo2SFq3OvXA","Modern Margarita","33.6759107","-111.9644412","['Bars', 'Mexican', 'Nightlife', 'Restaurants']"
"MTUN0lKKoq7yN4fWagJ-3Q","Giant Rustic Pizza","33.6198341","-111.873845","['Pizza', 'Restaurants']"
"i3nnQl4pl2-ogZJdeSqWvA","Los Kikos","33.6539394","-112.082139","['Mexican', 'Restaurants']"
"hP3hxJBx1GdCfF4RVhqbAg","Chipotle Mexican Grill","33.534948287","-112.262000168","['Fast Food', 'Mexican', 'Restaurants']"
"UlSzm4inJmYQ-BKRcW716g","AZ Food Crafters","33.3200144058","-111.858129278","['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants', 'Specialty Food']"
"zYRKOiYCZJAg1SV1WZG4lw","Scratch","33.459054","-112.068953","['French', 'Restaurants']"
"Zh6zpqN_rFZylYexWW2btQ","Pallets Food and Bar","33.459054","-112.068953","['Vietnamese', 'Sushi Bars', 'Japanese', 'Restaurants']"
"vtuPl3gqOrsIJ6qM1ldDWQ","Sushi Style","33.6383625","-112.0684427","['Sushi Bars', 'Japanese', 'Restaurants']"
"RQlX_CgndHpH0Xm15zH7Ew","The Great American Grill","33.6997579845","-112.101670125","['American (Traditional)', 'Restaurants']"
"trssep2CeYS771KOUFC91w","Zipps Sports Grill","33.6249626","-111.9418897","['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
"_3R0ELm45KHRb52rAilyOw","Pecan Grove Restaurant and Pie Co.","33.2344429","-111.8604326","['Burgers', 'American (New)', 'Sandwiches', 'Restaurants']"
"NzDd3ubqU4j2-5UB8hZdjw","Zipps Sports Grill","33.2476514","-111.8411383","['Burgers', 'American (Traditional)', 'Restaurants']"
"lsF6bbPFM7USmiSIyOaCXA","Barrelhouse American Kitchen & Cocktails","33.3360124073","-111.859687015","['American (New)', 'Restaurants']"
"go7P0c2cDqQoLAkETvujiA","SJ's Sports Grill","33.6400811308","-112.201252918","['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']"
"7k5StYQ5770p6tPHadj-TQ","Hooters","33.5793326","-112.1238","['Bars', 'American (Traditional)', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Restaurants']"
"0UZdnZKHmCJHqN5cbM2nUw","Johnny Rockets","33.3056623","-111.8975292","['Burgers', 'American (Traditional)', 'Sandwiches', 'Restaurants']"
"WjtJAtp19nA61b8LT9uLrA","Bink's Midtown","33.4877814299","-112.031467529","['American (New)', 'Restaurants']"
"a2VGNi8tsKV2fgFXCU8uRg","Phoenix Coney Island","33.554001","-112.1692291","['Burgers', 'American (Traditional)', 'Sandwiches', 'Restaurants']"
"Fvzifot1f27zM-Z6gsNHmg","Denny 's","33.581401112","-112.151901818","['Fast Food', 'Diners', 'Restaurants']"
"jiWAo2z_seY5pQwhzrJiYA","EVO","33.4966639","-111.9299885","['Restaurants', 'Italian']"
"cvm4JJ8wO-QKh4CdZjh1mg","Four Silos Cafe","33.34711","-111.719495","['Food', 'Ice Cream & Frozen Yogurt', 'Cafes', 'Restaurants']"
"TdAgCmJFMgwFJHWZ-wpzFQ","El Sabroso Hot Dog","33.495908","-112.148492","['Food', 'Hot Dogs', 'Mexican', 'Food Trucks', 'Restaurants']"
"ELFgjsfhfy8plr7g_ouyMg","Biryani Kitchens","33.2664407","-111.8210866","['Indian', 'Mediterranean', 'Restaurants']"
"JQVAU-HWBnrBGpGB6OvFfg","Mesquite Grille","33.616114","-111.853388","['Breakfast & Brunch', 'American (New)', 'Event Planning & Services', 'Venues & Event Spaces', 'Restaurants']"
"ZXcKt050sV4iKXM-BVQgCA","El Carbonero","33.4951679345","-112.118256735","['Latin American', 'Salvadoran', 'Restaurants']"
"mFBBtUrWMqikBS-Jn-RiIw","SOLO Trattoria","33.5093009","-112.0257951","['Restaurants', 'Italian']"
"iZdynPTpKwbX5O3uLeC9Gg","Chicago Gyros","33.6403912","-112.1870284","['Greek', 'Mediterranean', 'Restaurants']"
"jSt-jWup6iyCnQK0fOw1kQ","Shakers","33.4661275","-111.9065863","['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']"
"W_bEI5C6A2Krw6JTEtZn_w","Chop and Wok","33.581421","-111.925694","['Bars', 'Nightlife', 'Chinese', 'Restaurants']"
"_leflhF7uTuhDeGqXY6Kuw","Five Guys","33.2484205875","-111.840670333","['Burgers', 'Fast Food', 'Restaurants']"
"1ksEqDWneqp8vn1m2zSueg","Pho A.V","33.6281167723","-112.01163707","['Vietnamese', 'Restaurants']"
"PEh1J_B0UBi6HzonIpgfjw","Funky Food Shack","33.4513745605","-112.096707739","['Pizza', 'Sandwiches', 'Salad', 'Restaurants']"
"pZWs5dYtzSWFOTlL5-qG-w","Toss & Take Salads","33.6539076412","-112.186025642","['Vegetarian', 'Salad', 'Restaurants']"
"hNx3bcJT3pjw2hxbLhMy8g","Coconut's Fish Cafe","33.6377527","-111.9262663","['Seafood', 'Fish & Chips', 'Hawaiian', 'Restaurants']"
"a_wK-2KhPu-8DAwwRObr8A","Simi's Cafe","33.3788895537","-111.779750683","['Thai', 'Vietnamese', 'Cantonese', 'Chinese', 'Restaurants']"
"Yvemxh9Q1754kFtxpfBizg","Subway","33.3171215897","-111.96803974","['Fast Food', 'Sandwiches', 'Restaurants']"
"Lm4rjgZlTtLfsriICKdD8A","Game Seven Grill","33.4462892","-112.0686707","['Burgers', 'American (Traditional)', 'Barbeque', 'Restaurants']"
"6-jnha4HoHBDolV8VOE8gw","Subway","33.6662247","-112.1240351","['Fast Food', 'Sandwiches', 'Restaurants']"
"R4KXbwaRPMHmPYg_1jkd0Q","Gecko Grill","33.3778537807","-111.740792058","['Mexican', 'Barbeque', 'Restaurants']"
"2wRTKKFa9GZI0Jm9WaohrA","Ahi Revolving Sushi","33.3322969","-111.791152","['Asian Fusion', 'Sushi Bars', 'Japanese', 'Restaurants']"
"ZHPRAv3k2q662Q8Qj6zByg","Chick-fil-A","33.3192716","-111.9746411","['Fast Food', 'Restaurants']"
"Y1jkxceoqE5LrTL5eqPXsA","Euro Grill","33.655825","-112.062315","['Russian', 'American (Traditional)', 'Mediterranean', 'Restaurants']"
"d2jNFmvjq-bi8MAd9dBzCw","Filiberto's","33.5383676","-112.0965935","['Mexican', 'Restaurants']"
"4w9z3ucUFVc0-zmjX3OuOg","Capriotti's Sandwich Shop","33.4942993","-111.9259041","['Sandwiches', 'Restaurants']"
"plrLdKQvnyWlDvQ3kFSqwQ","Gyros on Central","33.567452","-112.073536","['Fast Food', 'Middle Eastern', 'Restaurants']"
"dpnUnyzN_by1MER7F8ezzA","Gyrosology","33.6263076134","-112.066246162","['Greek', 'Mediterranean', 'Restaurants']"
"jwRrr0B1gHYiv8fK4f97Pg","McDonalds","33.4798832908","-112.256656252","['Fast Food', 'Restaurants']"
"fUrErf3orbQN26ocjCgvlA","Z'Tejas Southwestern Grill","33.5237125","-112.0485997","['Mexican', 'Tex-Mex', 'Restaurants']"
"AxdOGtJ8bJmL8uXB0AQS5A","Squid Ink","33.4473359","-112.0734243","['Bars', 'Sushi Bars', 'Asian Fusion', 'Cocktail Bars', 'Nightlife', 'Restaurants']"
"0LBv0QQK9L6ArPkO4eXjJA","Hong Kong Kitchen 3","33.3777609","-112.0663223","['Chinese', 'Restaurants']"
"gutyWep7QbUQ8Qwa-r7p9w","Ginban Sushi","33.3039692818","-111.998306239","['Sushi Bars', 'Japanese', 'Restaurants']"
"J4SaeiH0sIhX8vPZlvx6UQ","Subway","33.6250826028","-112.098975064","['Fast Food', 'Sandwiches', 'Restaurants']"
"z12GAPws59igHRJGOF7mng","Little Caesars Pizza","33.2319416609","-111.721218153","['Pizza', 'Restaurants']"
"MuJ2fcS3r8Qk0Nbq3UerQw","La Madeleine Country French Cafe","33.4352284","-111.9978273","['Bakeries', 'Food', 'Cafes', 'Restaurants']"
"uMxfxbqT27XDeU9UTXeErg","Bootleggers Modern American Smokehouse","33.581757","-112.008454","['Bars', 'American (Traditional)', 'Nightlife', 'Barbeque', 'Restaurants']"
"RejTcczJRLYTnbmKihNpyA","The Western","33.4956673","-111.9330396","['Sandwiches', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']"
"4iRPMiDQQWFA0IS8lWce0Q","Italian Spoon","33.531328","-112.06466","['Restaurants', 'Fish & Chips', 'Italian']"
"sWvfFtgSQCALAE_yPYVaTA","Little Cleo's Seafood Legend","33.519577","-112.065351","['Seafood', 'American (New)', 'Restaurants']"
"tkEqWNNhKHXEHJbUJ6HZfg","Flora House Cafe","33.5359220608","-112.264952995","['Food', 'Coffee & Tea', 'American (New)', 'Salad', 'Restaurants']"
"2z5szZf7vZakhyIoIdTFyQ","City Market Deli","33.5085786","-111.9270662","['Food', 'Delis', 'Convenience Stores', 'Restaurants']"
"WCGU5Xn01lfNJG_LvEltzw","Taco Guild","33.4877467396","-112.065664677","['Gastropubs', 'Mexican', 'Restaurants']"
"ojg5gz0RP0Gkb0yogcqA8Q","Grabbagreen","33.6281331589","-111.891825438","['Food', 'Vegetarian', 'Juice Bars & Smoothies', 'Restaurants']"
"RlfX4muX5LfJsvmI9qWGvw","Thai Lotus Restaurant","33.5396436","-112.0993598","['Thai', 'Salad', 'Restaurants']"
"AM1w82uN8itEygsT-fl0lg","Mariscos Chihuahua","33.4946864","-112.1537924","['Seafood', 'Mexican', 'Restaurants']"
"pTy-SJdZrQw5i5Hbbge5kg","Max Asia Cafe","33.3224444","-111.8416345","['Chinese', 'Restaurants']"
"8DKEWD2DaU6XlMNRN4QNlA","HEK Yeah BBQ","33.623899","-112.031235","['American (Traditional)', 'Barbeque', 'Restaurants']"
"Zk584MLn3STVm1ZXpABSmA","Long Wong's of Laveen","33.3893280131","-112.1341772","['Sandwiches', 'Salad', 'Restaurants']"
"8CH5YbC0kbL1Knioh1GJcA","Hal-O-Penos Mexican  Restaurant","33.5539281314","-112.169851921","['Mexican', 'Restaurants']"
"DFKZapvg6_KEPgRpdskZ_A","Lin's Seafood Buffet","33.6389318","-112.1690564","['Buffets', 'Restaurants']"
"eltTG6JOr9cg5FRAgGy8Jw","Phoenix Public Market Cafe","33.4563262","-112.0737079","['American (New)', 'Cafes', 'Restaurants']"
"9QqLqYIwV-n1BJPjnaYv8A","Beef 'O' Brady's","33.3038469","-111.9468378","['Bars', 'American (Traditional)', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Restaurants']"
"O8OU3j2fsKbDG26UFVmvig","Taqueria El Guerrerense","33.466091","-112.025083","['Mexican', 'Restaurants']"
"fGK50PGohkCJJYamqwZ_9g","Cut Above Cafe","33.4787729","-112.074492","['Cafes', 'Restaurants']"
"4dB7kQ7qtTkW2v7DX38r_w","Dierks Bentley's Whiskey Row","33.501008","-111.92239","['Arts & Entertainment', 'Music Venues', 'Bars', 'Nightlife', 'American (New)', 'Restaurants']"
"ybZ3HZa_ESwRP6ouQAQ1YA","Tortas El Manantial","33.4663929101","-112.189077996","['Mexican', 'Restaurants']"
"SfVsLCVap7VlF3GLUI8PlQ","RBG Bar & Grill","33.4531987","-111.9863622","['American (New)', 'Restaurants']"
"fC2nbJgAazYnLK2pCDineg","Skewers Persian Grill","33.655683992","-111.930027902","['Persian/Iranian', 'Mediterranean', 'Restaurants']"
"ihgdFG_d3_4WGnIqLaoD5g","Caribbean Cuisine","33.5251689403","-112.20263388","['Caribbean', 'Restaurants']"
"NFMlj1TMVqzvo8jlQp0dUA","Pho Viet Vietnamese Restaurant","33.6400698","-112.1498222","['Vietnamese', 'Food', 'Ethnic Food', 'Soup', 'Specialty Food', 'Restaurants']"
"JPqklvIjiKX7ryMup6k7aA","Bubba Phatz","33.4586895","-112.0671875","['Barbeque', 'Restaurants']"
"zMZyRZQHhnHnbchxKX9Yew","Famous Wok","33.2818900413","-111.973614134","['Japanese', 'Dim Sum', 'Chinese', 'Restaurants']"
"qT4w8n27RBQ_slz_FiK0CQ","Snooze an AM Eatery","33.5092556","-112.0378823","['Breakfast & Brunch', 'Restaurants']"
"j6xHBURTbsdA91aKcp2YLA","C3 Kitchen","33.6236476738","-111.923890337","['Food', 'Coffee & Tea', 'Cafes', 'Breakfast & Brunch', 'Restaurants']"
"oaWjFIeS4wENJdsl5rBRMw","Jimmy John's","33.6556844","-111.9300279","['Sandwiches', 'Restaurants']"
"eopVWkFQ_AB53m_17bCl-Q","Renegade by MOD","33.5814339","-111.8795353","['American (New)', 'Restaurants']"
"3gdhmJq9rw-XnhhFfWWn1A","Miss Lulu's Cafe","33.465137","-112.057972","['Cafes', 'Restaurants']"
"JkxRvYg5hR1YsulxJhNNzg","Tacos La Lomita","33.4651041968","-112.241885754","['Mexican', 'Restaurants']"
"dRxHjt418sFRxhyC-FwJtQ","Jetbox Market","33.4375327492","-112.002290017","['Sandwiches', 'Restaurants']"
"Rs6kOdxCB6Bdox7VsFTKzQ","Kneader's Bakery","33.3791835","-111.7239389","['Bakeries', 'Food', 'Cafes', 'Restaurants']"
"lrxoQH8u2X-XpQ38PLAgTQ","Teatro Pizzeria and Wine Bar","33.780331","-111.9257477","['Bars', 'Wine Bars', 'Nightlife', 'Italian', 'Pizza', 'Restaurants']"
"5Fwwfw20IbIFWzVyAukZJw","Urban Wok","33.4493510913","-112.069268078","['Chinese', 'Restaurants']"
"notMxQXE3BaBAgiD-o1jgg","Joyride Taco House","33.3549550783","-111.78972993","['Mexican', 'Restaurants']"
"mE31SR1RhKsAeo4MK1ra6g","Kings Subs","33.480764822","-112.125515894","['American (New)', 'Restaurants']"
"jXwMec7aDs_hXKhSUvBHfw","Greek Grill & Fry Co.","33.319526","-111.925763","['Greek', 'American (New)', 'Mediterranean', 'Restaurants']"
"tfYwDvXmBU-oBbuxujSnOA","Twisted Rose Winery and Eatery","33.6222438","-111.8974713","['Food', 'Arts & Entertainment', 'Wineries', 'Sandwiches', 'Restaurants']"
"XfVGU6WGZKc867spn2TImw","Pomo Pizzeria - Downtown Phoenix","33.4558709","-112.0722832","['Italian', 'Pizza', 'Sandwiches', 'Restaurants']"
"le-4m9rKxHVPB2l8GWLYcw","Caffe Daniel","33.530322","-112.01424","['Restaurants', 'Italian']"
"4eiyUIimE3CsWZbZuBWnpA","Gluten Free Creations","33.5854940356","-112.013359107","['Bakeries', 'Food', 'Coffee & Tea', 'Gluten-Free', 'Restaurants']"
"6dmzRLVm1M25X8X699kBPw","Pita Cafe","33.7000670674","-111.924848806","['Greek', 'Mediterranean', 'Restaurants']"
"3N3p2ty2803UH7JRJvzjhQ","Luv Me Tender BBQ","33.480678","-112.020834","['Barbeque', 'Restaurants']"
"8Jg4S5r79dh0l3rIbpVBcg","Mellow Mushroom","33.317959","-111.975646","['Sandwiches', 'Bars', 'Pizza', 'Nightlife', 'Restaurants']"
"Fj73x68afXtA388ajOe3qw","U.S. Egg","33.6395468018","-112.123249516","['Breakfast & Brunch', 'Restaurants']"
"4al-jj2H4VAbTx08jKGPVw","Mayuri Palace","33.6401217","-112.1116606","['Indian', 'Buffets', 'Restaurants']"
"5w0zSOvTqR9sC5Xvo8nbBA","Big D's","33.481966","-111.900024","['Sandwiches', 'Restaurants']"
"3zn5yjALes8-fxLvpO7_-A","Song Lynn","33.4780159","-112.254559","['Vegetarian', 'Vietnamese', 'Restaurants']"
"t6lvhOMRI0_AJrEqA7cd3g","Dragon Chinese Restaurant","33.538144","-112.096976","['Chinese', 'Restaurants']"
"pVnUE5EeIaIbjXzaH7sLyw","The Attic","33.494594","-111.9893448","['Nightlife', 'Gastropubs', 'Beer Gardens', 'Bars', 'Restaurants']"
"y-7MgH1zwW3vagfSLlmZUw","Virtù","33.490695","-111.927964","['Food', 'Desserts', 'American (New)', 'Mediterranean', 'Restaurants']"
"sbZx62E3iv99DZB5EXxWqw","Subway","33.6108079","-112.1310284","['Fast Food', 'Sandwiches', 'Restaurants']"
"I6lnbOahIb_2SxdcuDOuzQ","Zorfs","33.494746","-112.0598182","['Breakfast & Brunch', 'Bars', 'Gay Bars', 'Nightlife', 'Restaurants']"
"3EAF9e45FH01odIIglru3g","La Ristra","33.3360037416","-111.775864251","['Mexican', 'Restaurants']"
"xr2szu7jYIWbj4tlKef61w","Pezzano's Pizza","33.6556294","-112.015465","['Italian', 'Pizza', 'Restaurants']"
"ljx5LTH8Ksl_KoyYZlyH8Q","Waldo's BBQ Express","33.574496","-112.065478","['Barbeque', 'Restaurants']"
"9POSNBQpkDxcOlbxSp6-4Q","Jake's Sports Bar and Grill","33.596293","-112.0361182","['Pubs', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
"2GIfUchYadO_ulge3B6nlA","Potbelly Sandwich Shop","33.6097156","-111.926258","['Soup', 'Sandwiches', 'Salad', 'Restaurants']"
"KPUx1NfJTEjWuAVPCsjlYg","Burrito Express","33.3206845627","-111.789500151","['Mexican', 'Restaurants']"
"KgbCo7ZDFc5bY7w09PReGQ","Cafe At Desert Ridge","33.6747352101","-111.980063436","['Breakfast & Brunch', 'American (New)', 'Restaurants']"
"_INaOLXnLK4cvX32CowuKw","Basil & Garlic Bistro","33.594737","-111.880444","['Italian', 'Pizza', 'Restaurants']"
"Hi1eTIyZ9QA3RATHrVVl7g","White Cup Coffee","33.4943965","-111.9955077","['Food', 'Breakfast & Brunch', 'Coffee & Tea', 'Restaurants']"
"AoikM9ZL-0yFdIgVFAvRkQ","Cervantes Bistro At Royal Palms Resort","33.5044082","-111.9691642","['American (New)', 'Restaurants']"
"kehNBL2Kz56mHZk8o8jG0w","Donna's Bakery Cafe","33.4560509","-111.9875924","['Bakeries', 'Food', 'Cafes', 'Restaurants']"
"YZnpM9gWRIKAZmlzPDBvDw","Empire Cafe","33.5094682411","-112.030428015","['Cafes', 'Restaurants']"
"oR7pfPCV5UAh8hahzFjnaA","Panini Bread and Grill","33.7018232808","-112.163535","['Pizza', 'Sandwiches', 'Salad', 'Restaurants']"
"ejcnzdNMYQpohnnhLPLtLw","Spice Restaurant","33.582793","-112.114918","['American (New)', 'Restaurants']"
"EDIhEegxgXva7jWoJzL1FA","The Great Pho King Food Truck","33.468848","-111.910516","['Food', 'Vietnamese', 'Asian Fusion', 'Food Trucks', 'Restaurants']"
"jF4HlY9D4lUZxNcIUtNG3Q","City Market Deli & Catering","33.6338996","-111.9262631","['Delis', 'Restaurants']"
"-nVb-85KJk5G14cON3gM6w","One Eighty Q","33.56781","-112.052856","['Food', 'Barbeque', 'Food Trucks', 'Restaurants']"
"aAG5kJU_8t9QS_pEXPI7sw","Angelina's Fry Bread","33.5675175","-112.1704906","['Mexican', 'Restaurants']"
"C4WKOmFlw9UHTe6AYaC_ig","Authentic Ethio African","33.4659223","-112.0438126","['Ethiopian', 'Restaurants']"
"MNXnay3Dsb-lDMYsvQgimg","Papa Murphy's","33.5691109295","-111.888495907","['Food', 'Pizza', 'Restaurants']"
"ekHwmWNXW6etO4m1ZPWZ_w","Villa Italian Kitchen","33.2873575607","-111.973530325","['Food', 'Pizza', 'Restaurants']"
"IeYRnFUquMjehUTwXsZ5Vg","Bogeys Grill","33.6202185","-111.8742551","['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']"
"dgARnB68TOefhXvfV4iRdA","Tacos Kissi","33.5244168007","-112.117621265","['Mexican', 'Restaurants']"
"g4tY0hSv_dzJQPUbdLOyPg","The Habit Burger Grill","33.5991793176","-111.983333778","['Burgers', 'Restaurants']"
"8jo2gkJRkQFJsKm7g0EQ6Q","America's Taco Shop","33.5088898","-112.046771","['Mexican', 'Restaurants']"
"0BXtWaDWN6Lh7T8mbbZniw","Pizza & Krispy Krunchy Chicken","33.4653966","-111.9926392","['Fast Food', 'Pizza', 'Restaurants']"
"aLMStInNBczJKtIJFMlwJA","Cold Beers & Cheeseburgers","33.4975566","-111.9264541","['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']"
"BNury45AhBIxRloAkqZjCA","Julioberto's Mexican Food","33.466133","-112.012051","['Mexican', 'Restaurants']"
"eWiNE7Y8BIpvApHz4uviLw","Time Square","33.6851410098","-112.116858531","['American (New)', 'Restaurants']"
"6R64RobXc6wzbKHmZtGo_A","Coach's Corner Grill","33.4459743799","-112.069676108","['Bars', 'American (New)', 'Restaurants', 'Sports Bars', 'Nightlife']"
"KYYfF5VClcr1imBCDrm9kg","NASHA Indian Cuisine","33.3287709","-111.8690996","['Indian', 'Buffets', 'Restaurants']"
"IZxdigPOncvAcqrFWB9wpQ","Trattoria Bianco","33.507425","-112.0366323","['Restaurants', 'Italian']"
"X8sBCQiEVKR5COt453H-qQ","Macedo's Deli & Pizza","33.379665","-111.724113","['Delis', 'Pizza', 'Restaurants']"
"pAORQjzIcfBeNVTeyG_wZg","Subway","33.4471501","-112.0733524","['Fast Food', 'Sandwiches', 'Restaurants']"
"m2M7X5ItFvhOC7a6B7JcDg","George and Son's","33.6666389706","-112.124597628","['Asian Fusion', 'Chinese', 'Restaurants']"
"ZDO232KQG8jW8VSGuJmXAg","Tom's BBQ","33.2644377","-111.8601","['Barbeque', 'Restaurants']"
"M0UqoJlAUzKx6dW2CT8d8w","Tony's Pizzeria","33.5513424","-112.1169946","['Pizza', 'Restaurants']"
"DDXGKv33cqCV00jwSPldSA","McDonald's","33.3784241","-112.0291231","['Burgers', 'Fast Food', 'Restaurants']"
"sllcxcR9olrF0LQH38lZpQ","Hungry Howie's Pizza","33.3771752","-112.045629","['Pizza', 'Restaurants']"
"AwtERT_T-Ejv8Nqmmv31Zw","Subway","33.3048055","-111.7556786","['Fast Food', 'Sandwiches', 'Restaurants']"
"PKdWzNfPreiWQ-S63LScAQ","Subway","33.3476453","-111.7196561","['Fast Food', 'Sandwiches', 'Restaurants']"
"zH_0JHYebk466M4S_utBmw","Brio Tuscan Grille","33.308326","-111.743258","['Restaurants', 'Italian']"
"TiLhjAjewNFd4j8DtcV5bQ","Curry Garden","33.3492557","-111.8223441","['Indian', 'Buffets', 'Restaurants']"
